Timestamp,Channel,Message Text,Message Link
2025-03-07 19:22:38,Tom Capital,"⚡️Трамп решительно рассматривает широкомасштабные санкции на РФ до тех пор, пока не будет заключено перемирие 

Внезапно решил и российский рынок задампить за компанию",https://t.me/c/1408008774/7057
2025-03-07 19:03:49,Crypto Fortochka,"**Сделай это сейчас, пока не поздно**

Если вы ранее ставили ноду ([**Pop Miner**](https://t.me/cryptoforto/1464)) вместе со мной еще в **2024** году и участвовали в тестнете, то вам нужно срочно подключить кошелек от ноды к **Hemi Dashboard**. Также если вы делали тестнет от Initia, то срочно сделайте миграцию


🖤**Как привязать?**
🟣Для начала запросите приватник от вашего майнера
🟣cat ~/popm-address.json - копируем приватник
🟣Переходим по [**этой ссылке**](https://points.absinthe.network/hemi/start) и подключаем свой кошелек, с которого делали все свапы и т.п. (если не делали, то просто переходим по ссылке и подключаемся любой свой кошелек, но не с ноды)
🟣Далее выбираем в меню [**Connections**](https://points.absinthe.network/hemi/d/connections)
🟣Теперь импортируем в **Metamask** или **Rabby** свой кошелек с ноды по приватному ключу
🟣Нажимаем на оранжевую кнопку **Add Wallet **и привязываем свой кошелек с ноды
🟣После этого у вас будет два кошелька — основной кошелек, с которого заходили на платформу и кошелек с ноды


🖤Дедлайн: **08.03.25 в 07:49**


🖤На самой платформе есть лидерборд за выполнения как раз всех этих свапов и т.п. Очень похоже, что кошелек ноды нужно привязать, чтобы проект смог суммировать ваш вклад за обе активности — тестнет самой платформы и тестнет с нодой


🖤**Initia. Детали миграции**
🟣Миграция нужна для тех, кто использовал кошелек **Initia Wallet**
🟣Если вы использовали кошельки **Metamask, Rabby (EVM) или Keplr, Leep**
И если вы используйте сидку от вашего **Metamask, Rabby (EVM) или Keplr, Leep**
🟣*То вам этого делать не нужно!


🖤**Как сделать миграцию?**
🟣Переходим по [**ссылке**](https://migration.initia.xyz/) и коннектим **Initia Wallet**
🟣Далее просто к нему коннектим **EVM или Keplr**
🟣Жмем кнопку ""**Migrate**"", подтверждаем транзакцию


🖤Дедлайн: **18.03.25**


🖤Обязательно сделайте это, так как скоро нас ждет чекер, листинги и дроп. Проект мы ждем более 8 месяцев, надеюсь и верю, что насыпка будет примерно как у **Plume**, а возможно, и лучше

😶 [CryptoFortochka](https://t.me/cryptoforto)  l  [Chat](https://t.me/+5M-mOEH4gb42NDky)  l  [Navigation](https://t.me/cryptoforto/1796)  l  [Youtube](https://www.youtube.com/@cryptoforto)  l  [Retroactive](http://www.cryptoforto.top/)",https://t.me/c/1254398467/2166
2025-03-07 19:00:08,Easy Crypto,"**#Подборка**** интересных проектов в экосистеме Monad** 🏴‍☠️

[Magma](https://x.com/MagmaStaking) - протокол ликвидного стейкинга, построенный на блокчейне Monad.
[Привлекли](https://cryptorank.io/ico/magmadao) $3.9M от Animoca Brands, CMS Holdings, Maelstrom и других.
Moni Score [569](https://discover.getmoni.io/MagmaStaking).
**Что по активностям:**
• Переходим на [сайт](https://www.magmastaking.xyz/) и свапаем $MON в $gMON и стейкаем;
• Участвуем в [Galxe кампании](https://app.galxe.com/quest/Magma/GCz6kt1MHt);
• Вступаем в [Discord](https://discord.com/invite/magmastaking) и пытаемся залутать роли.

[FastLane Labs](https://x.com/0xFastLane) - проект, работающий над созданием инновационных решений в области максимизации извлекаемой ценности (MEV - Maximal Extractable Value) и стейкинга.
[Привлекли](https://cryptorank.io/ico/fast-lane-labs) $8.3M от Multicoin Capital, Coinbase Ventures, HashKey Capital и других.
Moni Score [1047](https://discover.getmoni.io/0xFastLane).
**Что по активностям:**
• Переходим на [сайт](https://www.shmonad.xyz/) и стейкаем токены;
• Вступаем в [Discord](https://discord.com/invite/4eW78mPq7m).

[Kintsu](https://x.com/Kintsu_xyz) - протокол ликвидного стейкинга в сети Monad.
[Привлекли](https://cryptorank.io/ru/ico/kintsu) $4M от Spartan Group, Animoca Brands, CMS Holdings и других.
Moni Score [879](https://discover.getmoni.io/Kintsu_xyz).
**Что по активностям:**
• Переходим на [сайт](https://kintsu.xyz/staking) и отправляем токены в стейк;
• Разбираем роли в [Discord](https://discord.gg/kintsu).

[aPriori](https://x.com/apr_labs) - инфраструктура MEV и протокол ликвидного стейкинга.
[Привлекли](https://cryptorank.io/ru/ico/apriori)** **$10M от YZi Labs (Prev. Binance Labs), Pantera Capital**, **Consensys и других. 
Moni Score [1625](https://discover.getmoni.io/apr_labs).
**Что по активностям:**
• Переходим на [сайт](https://stake.apr.io/faucet) и стейкаем токены;
• Пытаемся получить роли в  [Discord](https://discord.gg/apriori).

[**Easy Crypto**](https://t.me/easycryptv)[** **](https://t.me/+grnIOdpVJRZhYTVi)**|**[** **](https://t.me/+grnIOdpVJRZhYTVi)[**Чат**](https://t.me/easycryptv_chat)** | **[**Follow**](https://t.me/easy_foIIow)",https://t.me/c/1587996358/2442
2025-03-07 18:57:01,Don | Invest Blog,"🟢#РабочийПост 

**💻**** Активность для ретродропов/тестнеты**
🟢[**zkSync Vote №7**](https://vote.zknation.io/gov/zksync/proposal/53064417471903525695516096129021600825622830249245179379231067906906888383956?govId=eip155:324:0x76705327e682F2d96943280D99464Ab61219e34f): не забывайте про голосования на zksync, если делегировали ZK на свой кошелек.
🟢[**vote.jup**](https://vote.jup.ag/proposal/DZ31es2JWLmTBS69ex7FcMfUrCh2LFRo4jqDNcZuoGV7): свежее голосование на Jupiter, не пропускайте так как влияет на будущий дроп.
🟢[**Sahara AI**](https://www.saharalabs.ai/): заполнил [форму](https://hi.saharalabs.ai/get-started) на третий поток закрытого тестнета.
• **Дедлайн: 10 марта.** 
Вокруг проекта появляется хейт, не совсем дружелюбно они настроены к своему сообществу. Но так как здесь нет вложений, для лоубанков отличная возможность получить потенциальные реварды.
🟢[**InkChain**](https://inkonchain.com/dashboard)** (by Kraken)**: выполняю задания четвертой недели в [Guild Academy](https://guild.xyz/inkonchain/the-academy#role-163271).
🟢[**Eclipse**](https://www.eclipse.xyz/): судя по всему на финишной прямой и готовятся к выходу, сейчас идет [кампания](https://i.bybit.com/22NgEabM) от Bybit, через которую можно догнать уходящий поезд если вы еще не взаимодействовали с проектом. 
**• Дедлайн 28 марта.**
🟢[**Zora**](https://zora.co/): чтобы поддержать сеть активными транзакциями, выполняю бридж через [**owlto**](https://owlto.finance/?ref=0x1257b6871BFca1DA593fF5586e73eB1731b494fc).
Думаю все уже видели [анонс](https://x.com/zora/status/1896616047656280324), что 3 марта сделали **ПЕРВЫЙ** снимок активных кошельков. Только возникает вопрос ""__Если у вас есть собственная сеть, почему токен будет в сети Base?__"". 


🎁 **Что по дропам?**
🟢[**Henlo**](https://claim.henlo.com/): заклеймил дроп на Berachain. Продал на [oogabooga](https://app.oogabooga.io/?fromToken=0XB2F776E9C1C926C4B2E54182FAC058DA9AF0B6A5&toToken=0X0000000000000000000000000000000000000000&amount=200000), +150$ в копилку (пруф скину в комменты). 
• **Дедлайн: 10 марта**. 
🟢[**Soneium**](https://soneium.org/en/): получил OG badge за 45+ транзакций. Проверяйте свои кошельки в [Soneium explorer](https://soneium.blockscout.com/) или на [Opensea](https://opensea.io/), сапплай 427к NFT. 
На Galxe появился набор квестов [Soneium DeFi Conquest](https://app.galxe.com/quest/Kyofinance/GCnBqtpbDA) с различными розыгрышами от экосистемных проектов.
🟢[**Redstone**](http://bonus.redstone.finance/): раздали дроп владельцам ролей в Discord и многих отсеяли, я выполнял только задания на Galxe, результат: **not eligible**.
🟢[**Backpack**](https://backpack.exchange/refer/5a17d102-2079-4d30-8cda-d1827c4ac1d5): на неделю раньше завершили промо с IO, как только на них начался наплыв абузеров и софтеров. Кто обратил внимание на [этот пост](https://t.me/don_invest/4297), проверяйте в разделе [**Reward**](https://backpack.exchange/rewards/quests) награды. Вышло примерно х2 к затратам, за 4 дня считаю очень не плохо. 
Видно, что команда хорошо работает с маркетингом, если бы промо шло до конца периода, затраты бы не окупились и получили порцию хейта.",https://t.me/c/1423540718/4312
2025-03-07 18:41:01,"CRYPTON | Биткоин, DeFi, WEB 3","**Чего ждать от Криптосаммита в США?**

Уже сегодня пройдёт [US Crypto Summit](https://t.me/crypton_off/14947), на котором выступит сам Дональд Трамп.

На мероприятие [приглашены](https://sun9-63.userapi.com/impg/vspTV-U0DEjOZALB7Kxj8HjZhnE705JBeAlRIQ/BNJKNsqDAMc.jpg?size=989x1280&quality=95&sign=ea0f5efa964f0c292c3ccd6060ddb793&type=album) представители крупнейших криптовалют: $ETH, $SOL, $XRP, $ONDO, $ADA, $USDT.

**Из популярных криптоличностей будут**: CZ, Виталик Бутерин, Анатолий Яковенко (CEO Solana), Майкл Сейлор (CEO Strategy) и Брайан Армстронг (CEO Coinbase).
__
Они очевидно **будут продвигать интересы всей индустрии**, а также свои собственные.__

▪️Рынок ожидает от Трампа **анонс льгот для криптокомпаний**, базирующихся в США, а также, возможно, **дополнительные новости о крипторезерве.**

Последнее время ожидания толпы сильно расходятся с реальностью, поэтому стоит готовиться к большой волатильности ✍️

[**Зарабатываем вместе** ](https://crypton.xyz/news1)| [**Чат**](https://t.me/+QqdwO76YcwFmZmVi)** **| [**Экосистема Crypton**](https://crypton.xyz/news)",https://t.me/c/1307909848/14985
2025-03-07 18:13:02,❄️Bad Santa AI|Crypto&NFT,"💿 **Soneium **[**запустил**](https://x.com/soneium/status/1897934890404135346)** кампанию экосистемных бейджов** - [детали](https://soneium.org/en/blog/ecosystem-badges/) (условия в каждом проекте разные, дедлайн 31 марта)

🔛 Initia [решила](https://x.com/initia/status/1897849131605074336) избавиться от собственного расширения кошелька, поэтому кто делал [тестнет с Дженни](https://t.me/BadSantaDrop/3795) через **Initia Wallet, нужно до 18 марта выполнить миграцию** с подключением ММ, Keplr или Rabby - [тыц](http://migration.initia.xyz/) (тем, кто изначально делал через эти кошельки, сейчас шевелиться не нужно🙃)

**✔️ Новая голосовалка для стейкеров JUP** - [тыц](https://vote.jup.ag/proposal/DZ31es2JWLmTBS69ex7FcMfUrCh2LFRo4jqDNcZuoGV7)

♦️** Бонусный клейм аирдропа RedStone** для тех, кого сбрили в [первом](https://t.me/BadSantaDrop/4004) чекере - [тыц](https://bonus.redstone.finance/)

📋 **Регистрация в 3 cезон тестнета Sahara** - [тыц](https://hi.saharalabs.ai/apply-season-3)

🏵 **Debank-бейдж для получателей аирдропа IP** **(Story)** - [тыц](https://debank.com/badge/75)

__Не 🫵🏻 реакции только унылые__ 🌭
#Дайджест|[Bad Santa AI](https://t.me/BadSantaDrop)|[Чат](https://t.me/SantaDropChat)",https://t.me/c/1350888572/4005
2025-03-07 18:07:43,IDO research,"**Заполняем форму в 3-ий сезон Sahara AI**

Подробно о проекте писали в [этом посте](https://t.me/idoresearch/3997), но напомним, что [Sahara AI](https://x.com/SaharaLabsAI) - это платформа, которая позволяет создавать и монетизировать AI-агентов, наборы данных и приложения на собственном EVM-блокчейне Sahara.

Проект [собрал](https://cryptorank.io/ru/ico/sahara#funding-rounds) $43 млн от Polychain Capital, Pantera Capital, YZi Labs (ранее Binance Labs), Sequoia Capital, SamsungNext и других фондов.

Команда [открыла](https://x.com/SaharaLabsAI/status/1897462871828656332) регистрацию в 3-ий сезон Sahara AI Data Platform. Получив доступ вы сможете фармить шарды в пустыне Sahara Desert.

**🤔**** Что делать?**
`•` Регистрируемся в Waitlist по [ссылке](https://hi.saharalabs.ai/get-started);
`•` Заполняем [форму](https://hi.saharalabs.ai/apply-season-3);
`•` Регистрируем EVM-адрес на [этом сайте](https://app.saharalabs.ai/).

Рекомендуем уделить время на заполнение формы, важно заполнить её качественно.

**📅**** Дедлайн: **10 марта 15:00 Мск.

Если вы ранее заполняли форму и вас перекидывало в Google, после нажатия кнопки Submit - это ненормально, и команда уже пофиксила эту проблему, поэтому нужно заполнить форму заново.

Позже команда разошлет письма на почту и сообщит, прошли вы или нет.

[**IDO research**](https://t.me/idoresearch) | [**Chat**](https://t.me/IDOresearch_chat) | [**NFD**](https://twitter.com/NFD_tools) | [**Combine - софт для мультиаккеров**](https://nfd.gg/)",https://t.me/c/1216571339/4067
2025-03-07 17:29:12,"Ворк в крипте, только хардкор","Дайджест по проектам где роли можно залутать ( или помониторить пока роли запустят ):
1) [DoubleZero](https://t.me/workIncrypts/9889) - Блокчейн как понимаю, есть 28кк$ инвеста от Dragonfly и Multicoin Capital . Просто последить пока роли запустят
2) [Seismc](https://t.me/workIncrypts/9888) - l1 блокчейн, 7кк$ инвеста в seed ( это жирно ) от топ фондов a16z , Polychain CApital . Роль магнитуде есть за актив + последить за ивентами - може жирный проект получиться
3) [Hyperbolic labs](https://t.me/workIncrypts/9848) - 20кк$ инвеста , Polychain Capital в лидах . Можно ог зафармить + тестнета подождать
4) [FogoChain](https://t.me/workIncrypts/9847) - l1 Блокчейн, 13,5kk$ инвеста . Сильные ангелы ( от WOrmhole софаундеры светятся там также ) + Pyth тима тоже форсит. Роль Smoke под лут 
5) [Fluent](https://t.me/workIncrypts/9827?single) - 8kk$ инвеста блокчейн и Polychain Capital в инвесторах . Тоже роли пофармить, 
6) [AltiusLabs](https://t.me/workIncrypts/9792) - 11kk$ инвеста блокчейн и Pantera в инвесторах. Просто последить 
7) [Ritual](https://t.me/workIncrypts/9776) - 25kk$ инвеста и Polychain Capital с Hack VC . Роль ритуалист интересна 
8) [Infinex](https://t.me/workIncrypts/9765?single) - 65кк$ инвеста , Трейд апка . В инвесторах топов очень много - роли и ивенты все интересны

**always ****#dyor** #роли #фарм",https://t.me/c/1774085954/9894
2025-03-07 17:20:52,CRYPTOHOOD 𐂊 NFT BLOG,"**Пропустили дропчик от KAITO? Не успели залететь в Hub AI? Абузим похожий проект Common **🚬

🟢 Затраты: 5$+
🟢 Время прохождения: 20 минуты

[**Common**](https://x.com/commondotxyz) — это SocialFi проект, где можно создавать свои Community, DAO и взаимодействовать с ними.

💵**Инвестиции:**
[Проект собрал 20 млн долларов инвестиций от](https://cryptorank.io/ico/commonwealth) DragonFly Capital, Coinbase Ventures, Polychain Capital, HashKey Capital и т.д

💬 **Twitter Score:**
[Twitter score проекта с оценкой 107 (Excellent),](https://twitterscore.io/twitter/commondotxyz/overview/) Twitter проекта подписано много крутых инфлюенсеры с Coinbase, a16z, ParaFi Capital, Solana Ventures, Aptos, Sui и т.д

**Ключевые преимущества проекта Common:**
🟢 Интегрирует вход в кошелек для обсуждений и управления, поддерживая разговоры с использованием токенов.
🟢 Поддерживает контракты на управление в цепочке, обеспечивая бесперебойное создание предложений и голосование.
🟢 Связывает пространства Snapshot с сообществами, облегчая интеграцию предложений и голосований.
**
****Сейчас в проекте минимум активностей, но создать свой аккаунт и своё комьюнити можно. Кстати тот же Kaito раздал дроп, даже за простую регистрацию, думаю тут тоже история ноу скип, потенциальный дропчик хотелось бы залутать, но будем смотреть что да как, активность особо не форсили, очень мало участников ****🔥**

**Как залутать дропчик****⁉️**
✅ Переходим на [сайт](https://common.xyz/explore)
✅ Подключаем кошелек, создаем профиль
✅ Затем можем создать свое **Community**
✅ Делать посты и т.д.

**Мысли**  💭
Если вы упустили такие проекты как Kaito, Hub AI, у вас ещё есть шанс залететь в web3 и SocialFi движуху, реально в проект почти никто не залетел, что очень странно, по-скольку глядя на инвесторов, их твиттер та и в общем на фундаментальные вещи - этот проект просто андерррадр гем, дроп не подтверждён, но потенциально он реально может быть!

В проекте много сетей с которыми можно взаимодействовать, я рекомендую Base, Polygon, Cosmos и Solana - дешевле всех! В общем, создаём комьюнити, красиво его оформляем, клепаем посты и ждём новые анонсы! Успехов!

                   🌟 [**Админ**](https://t.me/cryptohood_adv)
**🟢**** **[**Чат**](https://t.me/crypto_chat_hood)**🟢**** **[**Щитпостинг**](https://t.me/life_hood)** ****🟢**[**Реф.чат**](https://t.me/referal_cryptohood)**
       **🟩 [**Bitget**](https://partner.bitget.com/bg/2XQT30)**                   **⚫️ [**OKX**](https://www.okx.com/join/53430180)** 
       **⛰ [**Mexc**](https://www.mexc.com/ru-RU/register?inviteCode=mexc-1S83g)**                    **🔷 [**Bybit**](https://partner.bybit.com/b/61054)",https://t.me/c/1597774807/4597
2025-03-07 17:08:48,Crypto Thunder⚡️,"[Только самые лучшие каналы по абузу , дропам, инсайдам , щиткам](https://t.me/addlist/TzB9yV2gXnU4YTcy) за которые я сам слежу и забираю профит

[Папка](https://t.me/addlist/TzB9yV2gXnU4YTcy) — лучший вариант инфополя который занимает не более 10 минут в день, успейте подписаться, чтоб не пропускать гемы каждый день",https://t.me/c/1522404640/3029
2025-03-07 17:07:03,Whitelist,"**Monad — все**[** **](https://img4.teletype.in/files/ba/50/ba50b98c-2b94-47ab-bbd8-3c37b31be1ce.png)**что нужно для работы ****👍****

**Уже неоднократно рассказывали про способы работы с тестнетом, а также [проекты](https://t.me/whitelist1/5845), на которые стоит обратить внимание. Сейчас же хотели выделить все основные экосистемные проекты, которые могут быть полезны для отметки в сети. 

**Протоколы для торговли: **
👍[Kintsu](https://x.com/Kintsu_xyz/): подключаем кошелек и торгуем на [платформе](https://kintsu.xyz/); 
👍[Ambient](https://x.com/ambient_finance): делаем [свапы](https://monad.ambient.finance/swap/chain=0x279f&tokenA=0x0000000000000000000000000000000000000000&tokenB=0xf817257fed379853cDe0fa4F97AB987181B1E5Ea), торгуем на [платформе](https://monad.ambient.finance/trade/market/chain=0x279f&tokenA=0x0000000000000000000000000000000000000000&tokenB=0xf817257fed379853cDe0fa4F97AB987181B1E5Ea) и [добавляем ликвидность](https://monad.ambient.finance/trade/pool/chain=0x279f&tokenA=0x0000000000000000000000000000000000000000&tokenB=0xf817257fed379853cDe0fa4F97AB987181B1E5Ea); 
👍[Owlto](https://x.com/Owlto_Finance): делаем свапы на [платформе](https://owlto.finance/swap?chain=MonadTestnet) ([Deploy](https://owlto.finance/deploy?chain=MonadTestnet));
👍[Uniswap](https://x.com/Uniswap): делаем свапы на [странице](https://app.uniswap.org/swap);
👍[Covenant](https://x.com/covenantFi): делаем депозит и торгуем мемами на [сайте](https://fluidtest.covenant.finance/?network=10143); 
👍[Rubic](https://x.com/CryptoRubic): делаем свапы на [платформе](https://testnet.rubic.exchange/?fromChain=MONAD_TESTNET&toChain=MONAD_TESTNET&from=MON&to=USDT);
👍[PancakeSwap](https://x.com/PancakeSwap): торгуем тестовыми токенами на [сайте](https://pancakeswap.finance/?chain=monadTestnet);
👍[Nad.fun](https://x.com/naddotfun): создаем и торгуем мемами на [странице](https://testnet.nad.fun/); 
👍[Bebop](https://x.com/bebop_dex): делаем свапы на [платформе](https://bebop.xyz/trade?network=monad&sell=MON);
👍[LFJ.gg](https://x.com/LFJ_gg): делаем [свапы](https://pandaria.lfj.gg/monad-testnet/swap) и добавляем [ликвидность](https://pandaria.lfj.gg/monad-testnet/pool);
👍[Clober](https://x.com/CloberDEX): делаем свапы на [сайте](https://alpha.clober.io/trade?chain=10143); 
👍[NitroFTL](https://x.com/NitroFinance): торгуем токенами и добавляем ликвидность на [сайте](https://testapp.nitrofinance.xyz/trade).

**Протоколы ликвидности: 
**👍[aPriori](https://x.com/apr_labs): стейкаем и выводим часть $MON на [сайте](https://stake.apr.io/) ([кран](https://stake.apr.io/faucet));
👍[Magma](https://x.com/magmastaking): стейкаем токены на [сайте](https://www.magmastaking.xyz/), часть выводим; 
👍[Folks](https://x.com/folksfinance): делаем депозит на [странице](https://testnet.xapp.folks.finance/deposit);
👍[Curvance](https://x.com/Curvance): тестируем новую игру ""Pump"" на [странице](https://monad.curvance.com/monad); 
👍[Kinza](https://x.com/kinzafinance): делаем Supply и Borrow на [платформе](https://monad-test.kinza.finance/); 
👍[Nostra](https://x.com/nostrafinance): делаем Supply и Borrow на [платформе](https://monad.nostra.finance/lend-borrow).

**NFT платформы: **
👍[Magic Eden](https://x.com/MagicEden): минтим различные [NFT коллекции](https://t.me/whitelist1/5842) и создаем [свою](https://magiceden.io/monad-testnet); 
👍[Morkie](https://morkie.xyz/monad): минтим [Morkie NFT](https://morkie.xyz/monad), Mint Price: 0.045 $MON;
👍[Monai](https://monai.gg/nft): выполняем социальные задания и [минтим NFT](https://monai.gg/nft);
👍[NFTs2Me](https://nfts2me.com/app/monad-testnet/): минтим NFT на [платформе](https://monad-flamenco.testnet.nfts2.me/) и деплоим свою коллекцию; 
👍[Demask](https://app.demask.finance/explorer): торгуем NFT коллекциями на [странице](https://app.demask.finance/explorer).

**Другие протоколы: **
👍[Fantasy](https://x.com/fantasy_top_): участвуем в турнирах и других ивентах [по гайду](https://t.me/whitelist1/5819); 
👍[Dialect](https://x.com/saydialect): регистрируемся в [Waitlist](https://www.dialect.to/) и ждем письма; 
👍[Zaros](https://x.com/zarosfi): торгуем фьючами на [платформе](https://testnet.app.zaros.fi/); 
👍[Narwhal Finance](https://x.com/Narwhal_Finance): торгуем фьючерсами на [странице](https://testnet.narwhal.finance/); 

**Полезные материалы: **
👍[Неделя NFT на Monad](https://t.me/whitelist1/5842);
👍[Полный гайд по тестнету](https://t.me/whitelist1/5814); 
👍[Список кранов](https://t.me/whitelist1/5817) для $MON;
👍Лучшие проекты на [Monad](https://t.me/whitelist1/5845).

[**Whitelist**](https://t.me/whitelist1) | [Chat](https://t.me/whitelistchat) | [Media links](https://whitelist1.media/ru)",https://t.me/c/1448621840/5852
2025-03-07 17:00:11,Герман на блокчейне 🇪🇹,"[Только самые лучшие каналы по абузу , дропам, инсайдам , щиткам](https://t.me/addlist/TzB9yV2gXnU4YTcy) за которые я сам слежу и забираю профит

[Папка](https://t.me/addlist/TzB9yV2gXnU4YTcy) — лучший вариант инфополя который занимает не более 10 минут в день, успейте подписаться, чтоб не пропускать гемы каждый день",https://t.me/c/1293287526/20835
2025-03-07 16:44:13,Dreamer,"**Фарм**[** **](https://pbs.twimg.com/media/GkQaHntWIAMVSzI?format=jpg&name=large)**points от Mach**

Недавно проект [сделал](https://x.com/mach_exchange/status/1885359003804270869) ребрендинг и [запустил](https://x.com/mach_exchange/status/1885359003804270869) программу с фармом points, за участие в которой обещали награды.

[Mach](https://x.com/mach_exchange) — это решение для защиты рынка стейблкоинов и других активов во всех блокчейнах, обеспечивающее дешевые и прямые кросс-чейн свапы.

🪙 **Инвест:** проект свои инвестиции не раскрывает, но известно, что за проектом [следят](https://discover.getmoni.io/mach_exchange) много топовых фондов и проектов + имеется поддержка от [Solana](https://x.com/mach_exchange/status/1885358100347044081) и [LayerZero](https://x.com/LayerZero_Core/status/1885496312897937528).

**Активность:**
🔹Переходим на [сайт](https://app.mach.exchange/) и подключаем кошелек;
🔹Ежедневно делаем кросс-чейн свапы (код: `BQTUN`) и получаем за это по 4000 points;
🔹Также за каждый 1$ объема мы получаем 1 point (лимит по points: 100к/неделя);
🔹Как нафармите 10к points, откроется рефка, по которой загоняем друзей.

**Мнение по проекту:**
Проект активно развивается и имеет хорошую поддержку. Думаем возможно скоро выкатят еще интересных апдейтов, поэтому советуем отработать активность. 

**Dream and Work **🚀

[**Dreamer**](https://t.me/DreamerCrypt) | [Chat](https://t.me/dreamerchatx) | [YouTube](https://youtube.com/@dreamercrypt)",https://t.me/c/1401545872/3764
2025-03-07 16:23:28,PROFIT DRIVE,"🚨 **#Initia**** ****#airdrop**** - важные действия**

[**Initia **](https://twitter.com/initiaFDN)- L1 блокчейн на Cosmos с языком программирования Move и настраиваемыми Optimism роллапами для запуска L2 решений.

💰 **Проект **[**собрал**](https://cryptorank.io/ru/ico/initia#funding-rounds) **$25 млн. инвестиций** **от:** Delphi Digital, Nascent и главное сюда занес 💰Binance Labs


ℹ️ Мы уже [**участвовали**](https://t.me/profit_drive/1670) в первой стадии тестнета, которая длилась 8 недель, затем во [**второй**](https://t.me/profit_drive/1725) стадии, продлившейся 4 недели, а также [**замораживали**](https://t.me/profit_drive/1965) нашего питомца и его [**лакомства**](https://t.me/profit_drive/1995)


Проект [**объявил**](https://x.com/initia/status/1897849131605074336), что с 18 марта прекращает поддержку Initia Wallet и требует пройти миграцию на новый кошелек. В противном случае весь ваш прогресс в тестнете будет потерян


🐦‍⬛️ **Важные уточнения:**
🔵Вам нужно проходить миграцию только в том случае, если вы использовали кошелек Initia Wallet в тестнете
🔵Тем, кто использовал Keplr, Leap, Metamask и другие кошельки, миграция не требуется
🔵Если же при создании Initia Wallet вы использовали свою сид-фразу от кошельков Keplr, Leap или Metamask, то вам миграция тоже не требуется
🔵Важно выполнять миграцию на кошелек, который вы точно не подключали к тестнету
🔵Если есть сомнения, лучше создать новый кошелек и сделать миграцию на него, иначе вы рискуете все потерять
🔵После миграции у вас временно пропадут все достижения и не будут отображаться на новом кошельке
🔵Когда миграция будет полностью завершена, все должно снова отобразиться на новом кошельке


✅ **Что делаем:**
1️⃣Идем на [**сайт**](https://migration.initia.xyz/), жмем «Connect Old Wallet» и подключаем Initia Wallet ([**скрин**](https://ibb.co/YBRv9761))
2️⃣Жмем «Connect New Wallet» и подключаем новый кошелек ([**скрин**](https://ibb.co/ch92BMzh))
✳️Подключить можно любой EVM или Cosmos кошелек
3️⃣Жмем «Migrate» и подтверждаем транзакцию в кошельке ([**скрин**](https://ibb.co/fG8YyqhB))


📆 **Дедлайн:** 18.03.2025 г. в 06:00 по МСК


❗️**Всем участникам тестнета от Initia рекомендую не затягивать и обязательно пройти миграцию. В противном случае о дропе можно будет забыть**

✳️После миграции можно смело удалять кошелек Initia Wallet


Ждем скорый дроп и TGE, о чем я обязательно напишу пост в одном из своих каналов: в 👉[**первом**](https://t.me/Profit_Drive) или 👉[**втором**](https://t.me/ProfitCryptoNews), так что обязательно подпишись на оба, чтобы ничего не пропустить✊

📏📏📏📏📏📏📏
**
****📈**** Скидка на биржи:  ****📈**[**Bybit**](https://bit.ly/BYBIT-RU)** | ****📈**[**OKX**](https://bit.ly/OKX-RU)** | ****📈**[**Kucoin**](https://bit.ly/Exchange-KuCoin)** | ****📈**[**Bitget**](https://bit.ly/BitGET)** | ****📈**[**Gate**](https://www.gate.io/ru/signup/3294310)** | ****💰**[**Binance**](https://bit.ly/Binance-BONUS)**

****🧑‍💻**** **[**Все**](https://t.me/ProfiT_Mafia/82)** **[**для мульти-аккаунтов**](https://t.me/ProfiT_Mafia/82)**

****💎**** **[**Приватный канал по нодам**](https://t.me/ProfitNodes_bot)**

****🕜** [**Отличный VPN**](https://codeaven.com/g/d6ig17yj38d717cf5076cfba9fca8a/)**

****🌐**[** **](https://t.me/+xAe925KjONBhYTRi)[**PROFIT DRIVE**](https://t.me/Profit_Drive)",https://t.me/c/1763849936/2109
